date,avg_wind,precip,snow,snow_ground,max_temp,min_temp
2020-01-01,9.17,0.0,0.0,0.0,42,29
2020-01-02,4.03,0.0,0.0,0.0,47,27
2020-01-03,4.47,0.21,0.0,0.0,49,43
2020-01-04,7.16,0.15,0.0,0.0,54,42
2020-01-05,16.33,0.0,0.0,0.0,42,35
2020-01-06,9.62,0.0,0.0,0.0,51,35
2020-01-07,6.71,0.13,0.0,0.0,46,32
2020-01-08,16.33,0.0,0.0,0.0,41,30
2020-01-09,6.49,0.0,0.0,0.0,34,23
2020-01-10,4.92,0.0,0.0,0.0,55,28
2020-01-11,10.07,0.0,0.0,0.0,67,46
2020-01-12,16.11,0.2,0.0,0.0,67,43
2020-01-13,4.92,0.0,0.0,0.0,48,38
2020-01-14,3.58,0.03,0.0,0.0,46,37
2020-01-15,6.04,0.0,0.0,0.0,54,38
2020-01-16,17.67,0.0,0.0,0.0,51,35
2020-01-17,15.88,0.0,0.0,0.0,35,23
2020-01-18,9.17,0.25,0.2,0.0,39,22
2020-01-19,14.32,0.03,0.0,0.0,42,27
2020-01-20,13.42,0.0,0.0,0.0,33,23
2020-01-21,9.62,0.0,0.0,0.0,35,19
2020-01-22,2.91,0.0,0.0,0.0,39,23
2020-01-23,1.34,0.0,0.0,0.0,45,24
2020-01-24,6.93,0.0,0.0,0.0,57,28
2020-01-25,12.53,1.6,0.0,0.0,52,36
2020-01-26,10.29,0.0,0.0,0.0,47,34
2020-01-27,12.08,0.0,0.0,0.0,46,32
2020-01-28,12.53,0.0,0.0,0.0,42,38
2020-01-29,11.41,0.0,0.0,0.0,45,30
2020-01-30,6.93,0.0,0.0,0.0,39,25
2020-01-31,2.91,0.04,0.0,0.0,47,28
2020-02-01,3.58,0.05,0.0,0.0,44,35
2020-02-02,8.5,0.0,0.0,0.0,43,34
2020-02-03,6.71,0.0,0.0,0.0,61,33
2020-02-04,4.92,0.1,0.0,0.0,64,43
2020-02-05,9.4,0.05,0.0,0.0,56,36
2020-02-06,4.47,0.47,0.0,0.0,47,36
2020-02-07,17.9,0.23,0.0,0.0,60,35
2020-02-08,10.51,0.0,0.0,0.0,45,30
2020-02-09,6.04,0.0,0.0,0.0,48,29
2020-02-10,11.18,0.26,0.0,0.0,46,42
2020-02-11,6.26,0.43,0.0,0.0,51,45
2020-02-12,7.38,0.06,0.0,0.0,47,37
2020-02-13,7.16,0.22,0.0,0.0,48,36
2020-02-14,14.32,0.0,0.0,0.0,41,20
2020-02-15,6.93,0.0,0.0,0.0,32,14
2020-02-16,6.26,0.0,0.0,0.0,49,29
2020-02-17,5.14,0.0,0.0,0.0,53,36
2020-02-18,7.38,0.0,0.0,0.0,61,35
2020-02-19,12.3,0.0,0.0,0.0,53,36
2020-02-20,8.72,0.0,0.0,0.0,38,29
2020-02-21,9.62,0.0,0.0,0.0,36,21
2020-02-22,11.41,0.0,0.0,0.0,51,24
2020-02-23,6.26,0.0,0.0,0.0,56,28
2020-02-24,3.58,0.0,0.0,0.0,60,30
2020-02-25,4.7,0.17,0.0,0.0,50,44
2020-02-26,7.16,0.21,0.0,0.0,52,45
2020-02-27,23.26,0.21,0.0,0.0,48,32
2020-02-28,15.88,0.0,0.0,0.0,42,29
2020-02-29,13.42,0.0,0.0,0.0,35,27
2020-03-01,11.18,0.0,0.0,0.0,45,25
2020-03-02,9.84,0.04,0.0,0.0,63,30
2020-03-03,7.16,0.12,0.0,0.0,60,41
2020-03-04,14.54,0.0,0.0,0.0,59,43
2020-03-05,8.28,0.0,0.0,0.0,53,38
2020-03-06,9.17,0.35,0.0,0.0,45,33
2020-03-07,15.43,0.0,0.0,0.0,47,35
2020-03-08,9.62,0.0,0.0,0.0,60,30
2020-03-09,10.07,0.0,0.0,0.0,71,39
2020-03-10,12.75,0.0,0.0,0.0,68,48
2020-03-11,6.71,0.0,0.0,0.0,59,43
2020-03-12,6.93,0.0,0.0,0.0,60,40
2020-03-13,13.2,0.37,0.0,0.0,74,49
2020-03-14,11.41,0.0,0.0,0.0,58,43
2020-03-15,6.04,0.01,0.0,0.0,55,40
2020-03-16,11.18,0.0,0.0,0.0,52,36
2020-03-17,6.93,0.03,0.0,0.0,57,41
2020-03-18,7.38,0.08,0.0,0.0,59,40
2020-03-19,5.82,0.93,0.0,0.0,56,43
2020-03-20,10.51,0.0,0.0,0.0,79,49
2020-03-21,11.41,0.0,0.0,0.0,67,41
2020-03-22,12.75,0.0,0.0,0.0,47,35
2020-03-23,12.3,0.8,0.0,0.0,45,38
2020-03-24,6.71,0.0,0.0,0.0,58,39
2020-03-25,13.2,0.01,0.0,0.0,49,41
2020-03-26,7.61,0.0,0.0,0.0,59,35
2020-03-27,6.71,0.0,0.0,0.0,69,49
2020-03-28,8.95,1.14,0.0,0.0,54,47
2020-03-29,8.5,0.0,0.0,0.0,53,47
2020-03-30,4.92,0.06,0.0,0.0,60,45
2020-03-31,8.95,0.0,0.0,0.0,48,41
2020-04-01,12.75,0.0,0.0,0.0,56,40
2020-04-02,19.69,0.0,0.0,0.0,58,40
2020-04-03,18.79,0.0,0.0,0.0,58,48
2020-04-04,7.61,0.0,0.0,0.0,57,48
2020-04-05,7.61,0.0,0.0,0.0,67,43
2020-04-06,8.72,0.0,0.0,0.0,66,49
2020-04-07,6.26,0.0,0.0,0.0,66,44
2020-04-08,9.84,0.27,0.0,0.0,75,48
2020-04-09,14.32,0.05,0.0,0.0,67,45
2020-04-10,23.04,0.0,0.0,0.0,50,40
2020-04-11,12.08,0.0,0.0,0.0,57,36
2020-04-12,8.72,0.07,0.0,0.0,69,39
2020-04-13,17.45,1.62,0.0,0.0,72,53
2020-04-14,9.62,0.0,0.0,0.0,58,45
2020-04-15,11.18,0.03,0.0,0.0,52,40
2020-04-16,13.2,0.0,0.0,0.0,50,40
2020-04-17,6.93,0.0,0.0,0.0,53,34
2020-04-18,9.84,0.06,0.0,0.0,49,37
2020-04-19,10.96,0.0,0.0,0.0,62,35
2020-04-20,8.05,0.0,0.0,0.0,58,46
2020-04-21,14.09,0.1,0.0,0.0,64,41
2020-04-22,15.66,0.0,0.0,0.0,54,35
2020-04-23,7.38,0.46,0.0,0.0,59,41
2020-04-24,9.17,0.59,0.0,0.0,51,45
2020-04-25,4.92,0.02,0.0,0.0,68,43
2020-04-26,10.51,0.13,0.0,0.0,51,45
2020-04-27,13.2,0.01,0.0,0.0,55,42
2020-04-28,8.95,0.0,0.0,0.0,64,42
2020-04-29,12.75,0.0,0.0,0.0,68,50
2020-04-30,14.99,0.34,0.0,0.0,69,57
2020-05-01,7.61,0.01,0.0,0.0,68,57
2020-05-02,10.51,0.0,0.0,0.0,73,51
2020-05-03,9.4,0.15,0.0,0.0,79,55
2020-05-04,14.32,0.01,0.0,0.0,74,51
2020-05-05,6.93,0.0,0.0,0.0,60,46
2020-05-06,7.61,0.09,0.0,0.0,54,45
2020-05-07,10.96,0.0,0.0,0.0,66,45
2020-05-08,9.4,0.32,0.0,0.0,58,38
2020-05-09,18.79,0.0,0.0,0.0,49,35
2020-05-10,14.09,0.0,0.0,0.0,64,39
2020-05-11,14.32,0.06,0.0,0.0,62,47
2020-05-12,13.42,0.0,0.0,0.0,61,42
2020-05-13,7.38,0.0,0.0,0.0,66,41
2020-05-14,7.61,0.0,0.0,0.0,74,44
2020-05-15,13.2,0.06,0.0,0.0,85,62
2020-05-16,7.38,0.0,0.0,0.0,79,60
2020-05-17,8.72,0.0,0.0,0.0,71,54
2020-05-18,11.41,0.0,0.0,0.0,69,53
2020-05-19,17.0,0.0,0.0,0.0,68,52
2020-05-20,14.09,0.0,0.0,0.0,63,45
2020-05-21,7.61,0.0,0.0,0.0,75,45
2020-05-22,6.04,0.38,0.0,0.0,71,54
2020-05-23,7.38,1.05,0.0,0.0,76,57
2020-05-24,9.62,0.0,0.0,0.0,71,52
2020-05-25,5.37,0.0,0.0,0.0,76,57
2020-05-26,4.25,0.0,0.0,0.0,82,59
2020-05-27,3.8,0.0,0.0,0.0,83,61
2020-05-28,8.5,0.07,0.0,0.0,80,67
2020-05-29,10.51,0.0,0.0,0.0,85,71
2020-05-30,9.17,0.0,0.0,0.0,82,69
2020-05-31,12.3,0.0,0.0,0.0,72,57
2020-06-01,9.62,0.0,0.0,0.0,73,51
2020-06-02,8.95,0.0,0.0,0.0,73,58
2020-06-03,8.5,0.89,0.0,0.0,88,64
2020-06-04,5.14,0.65,0.0,0.0,89,67
2020-06-05,6.93,0.35,0.0,0.0,86,69
2020-06-06,9.62,0.0,0.0,0.0,90,70
2020-06-07,11.41,0.0,0.0,0.0,80,65
2020-06-08,7.38,0.0,0.0,0.0,79,59
2020-06-09,8.28,0.0,0.0,0.0,88,64
2020-06-10,10.29,0.0,0.0,0.0,91,70
2020-06-11,9.4,0.62,0.0,0.0,81,72
2020-06-12,9.17,0.0,0.0,0.0,86,68
2020-06-13,10.51,0.0,0.0,0.0,76,62
2020-06-14,9.17,0.0,0.0,0.0,77,56
2020-06-15,10.51,0.0,0.0,0.0,77,58
2020-06-16,11.18,0.0,0.0,0.0,78,59
2020-06-17,10.96,0.0,0.0,0.0,77,61
2020-06-18,7.61,0.11,0.0,0.0,83,63
2020-06-19,4.7,0.0,0.0,0.0,85,66
2020-06-20,3.13,0.55,0.0,0.0,85,66
2020-06-21,3.8,0.0,0.0,0.0,86,67
2020-06-22,7.38,0.0,0.0,0.0,89,69
2020-06-23,6.93,0.0,0.0,0.0,90,70
2020-06-24,11.63,0.0,0.0,0.0,85,75
2020-06-25,5.59,0.0,0.0,0.0,84,70
2020-06-26,8.5,0.0,0.0,0.0,88,68
2020-06-27,12.3,0.03,0.0,0.0,89,72
2020-06-28,7.83,0.01,0.0,0.0,92,75
2020-06-29,10.07,0.0,0.0,0.0,90,73
2020-06-30,5.37,0.0,0.0,0.0,86,71
2020-07-01,5.14,0.0,0.0,0.0,87,69
2020-07-02,8.28,0.0,0.0,0.0,93,68
2020-07-03,8.5,0.0,0.0,0.0,97,75
2020-07-04,6.49,0.0,0.0,0.0,92,73
2020-07-05,8.28,0.0,0.0,0.0,95,73
2020-07-06,8.28,0.24,0.0,0.0,92,69
2020-07-07,5.59,0.0,0.0,0.0,88,67
2020-07-08,6.49,0.0,0.0,0.0,91,75
2020-07-09,5.82,0.0,0.0,0.0,94,73
2020-07-10,14.99,4.15,0.0,0.0,78,73
2020-07-11,10.07,0.0,0.0,0.0,90,73
2020-07-12,10.07,0.07,0.0,0.0,91,72
2020-07-13,7.61,0.04,0.0,0.0,88,70
2020-07-14,7.83,0.0,0.0,0.0,87,70
2020-07-15,7.38,0.0,0.0,0.0,89,70
2020-07-16,8.72,0.0,0.0,0.0,83,68
2020-07-17,6.04,0.01,0.0,0.0,90,69
2020-07-18,5.14,0.0,0.0,0.0,93,74
2020-07-19,7.83,0.0,0.0,0.0,95,74
2020-07-20,8.5,0.0,0.0,0.0,96,81
2020-07-21,5.82,0.0,0.0,0.0,95,77
2020-07-22,6.93,0.45,0.0,0.0,94,74
2020-07-23,9.17,0.15,0.0,0.0,91,75
2020-07-24,4.92,0.11,0.0,0.0,86,74
2020-07-25,5.14,0.0,0.0,0.0,89,72
2020-07-26,9.17,0.0,0.0,0.0,94,77
2020-07-27,10.07,0.0,0.0,0.0,95,75
2020-07-28,9.4,0.0,0.0,0.0,93,79
2020-07-29,6.93,0.0,0.0,0.0,93,76
2020-07-30,6.26,0.2,0.0,0.0,95,74
2020-07-31,3.8,0.12,0.0,0.0,84,73
2020-08-01,5.37,0.0,0.0,0.0,90,73
2020-08-02,11.18,0.0,0.0,0.0,93,76
2020-08-03,8.28,0.0,0.0,0.0,90,76
2020-08-04,14.76,4.16,0.0,0.0,83,72
2020-08-05,6.26,0.0,0.0,0.0,88,72
2020-08-06,5.82,0.44,0.0,0.0,83,70
2020-08-07,7.16,1.03,0.0,0.0,84,69
2020-08-08,4.25,0.0,0.0,0.0,85,69
2020-08-09,6.04,0.0,0.0,0.0,88,71
2020-08-10,7.38,0.0,0.0,0.0,92,75
2020-08-11,7.16,0.0,0.0,0.0,90,74
2020-08-12,4.92,1.44,0.0,0.0,93,72
2020-08-13,3.8,0.05,0.0,0.0,81,73
2020-08-14,8.72,0.0,0.0,0.0,86,73
2020-08-15,8.72,0.0,0.0,0.0,82,71
2020-08-16,11.41,0.63,0.0,0.0,74,67
2020-08-17,7.16,0.0,0.0,0.0,83,63
2020-08-18,3.8,0.0,0.0,0.0,84,67
2020-08-19,4.03,0.01,0.0,0.0,81,70
2020-08-20,6.04,0.0,0.0,0.0,82,64
2020-08-21,8.72,0.0,0.0,0.0,85,68
2020-08-22,8.28,0.0,0.0,0.0,87,74
2020-08-23,3.58,0.11,0.0,0.0,84,73
2020-08-24,7.61,0.0,0.0,0.0,91,70
2020-08-25,11.86,0.0,0.0,0.0,91,75
2020-08-26,9.17,0.0,0.0,0.0,83,67
2020-08-27,14.32,0.0,0.0,0.0,93,74
2020-08-28,10.07,0.52,0.0,0.0,90,72
2020-08-29,9.62,0.12,0.0,0.0,81,72
2020-08-30,9.62,0.0,0.0,0.0,80,65
2020-08-31,4.92,0.02,0.0,0.0,77,63
2020-09-01,8.05,0.0,0.0,0.0,81,66
2020-09-02,7.83,0.02,0.0,0.0,85,71
2020-09-03,7.16,0.07,0.0,0.0,87,73
2020-09-04,8.05,0.0,0.0,0.0,88,71
2020-09-05,7.38,0.0,0.0,0.0,81,64
2020-09-06,6.04,0.0,0.0,0.0,84,62
2020-09-07,4.25,0.0,0.0,0.0,83,61
2020-09-08,4.03,0.0,0.0,0.0,87,65
2020-09-09,7.16,0.48,0.0,0.0,81,70
2020-09-10,3.13,0.94,0.0,0.0,84,73
2020-09-11,9.4,0.0,0.0,0.0,79,69
2020-09-12,8.95,0.0,0.0,0.0,76,61
2020-09-13,6.26,0.0,0.0,0.0,80,60
2020-09-14,12.08,0.0,0.0,0.0,76,59
2020-09-15,6.71,0.0,0.0,0.0,68,52
2020-09-16,4.7,0.0,0.0,0.0,73,53
2020-09-17,3.8,0.04,0.0,0.0,76,62
2020-09-18,12.53,0.02,0.0,0.0,72,55
2020-09-19,11.18,0.0,0.0,0.0,66,48
2020-09-20,8.05,0.0,0.0,0.0,66,47
2020-09-21,7.83,0.0,0.0,0.0,67,47
2020-09-22,7.16,0.0,0.0,0.0,74,47
2020-09-23,9.4,0.0,0.0,0.0,81,54
2020-09-24,2.91,0.0,0.0,0.0,75,59
2020-09-25,4.92,0.0,0.0,0.0,75,60
2020-09-26,4.92,0.15,0.0,0.0,78,63
2020-09-27,3.8,0.38,0.0,0.0,81,67
2020-09-28,8.05,0.0,0.0,0.0,82,68
2020-09-29,8.05,1.56,0.0,0.0,77,66
2020-09-30,13.65,0.57,0.0,0.0,71,57
2020-10-01,6.93,0.07,0.0,0.0,73,58
2020-10-02,7.38,0.04,0.0,0.0,69,55
2020-10-03,4.47,0.0,0.0,0.0,66,50
2020-10-04,4.92,0.01,0.0,0.0,71,48
2020-10-05,5.82,0.0,0.0,0.0,70,52
2020-10-06,6.49,0.0,0.0,0.0,71,51
2020-10-07,13.87,0.0,0.0,0.0,79,58
2020-10-08,11.18,0.0,0.0,0.0,68,51
2020-10-09,8.05,0.0,0.0,0.0,72,48
2020-10-10,10.74,0.0,0.0,0.0,74,58
2020-10-11,8.72,0.09,0.0,0.0,69,59
2020-10-12,14.99,0.73,0.0,0.0,59,54
2020-10-13,10.07,0.01,0.0,0.0,65,55
2020-10-14,8.05,0.0,0.0,0.0,72,49
2020-10-15,10.07,0.0,0.0,0.0,75,54
2020-10-16,8.72,1.0,0.0,0.0,67,50
2020-10-17,6.71,0.01,0.0,0.0,61,43
2020-10-18,4.92,0.0,0.0,0.0,67,40
2020-10-19,4.25,0.0,0.0,0.0,72,50
2020-10-20,3.8,0.05,0.0,0.0,71,56
2020-10-21,3.58,0.0,0.0,0.0,77,58
2020-10-22,1.79,0.0,0.0,0.0,77,60
2020-10-23,4.92,0.0,0.0,0.0,75,61
2020-10-24,10.74,0.0,0.0,0.0,74,50
2020-10-25,10.51,0.0,0.0,0.0,52,46
2020-10-26,5.82,0.06,0.0,0.0,64,48
2020-10-27,5.82,0.0,0.0,0.0,64,56
2020-10-28,6.04,0.0,0.0,0.0,67,57
2020-10-29,11.86,1.59,0.0,0.0,59,48
2020-10-30,11.86,0.43,0.0,0.0,49,39
2020-10-31,4.92,0.0,0.0,0.0,50,34
2020-11-01,10.74,0.54,0.0,0.0,56,42
2020-11-02,19.91,0.0,0.0,0.0,49,38
2020-11-03,13.65,0.0,0.0,0.0,57,42
2020-11-04,4.47,0.0,0.0,0.0,67,38
2020-11-05,4.03,0.0,0.0,0.0,69,43
2020-11-06,4.47,0.0,0.0,0.0,71,46
2020-11-07,5.37,0.0,0.0,0.0,75,47
2020-11-08,2.24,0.0,0.0,0.0,76,46
2020-11-09,4.47,0.0,0.0,0.0,75,47
2020-11-10,5.14,0.0,0.0,0.0,76,48
2020-11-11,7.83,1.48,0.0,0.0,71,61
2020-11-12,8.5,0.57,0.0,0.0,67,47
2020-11-13,7.16,0.08,0.0,0.0,55,45
2020-11-14,7.16,0.0,0.0,0.0,55,39
2020-11-15,11.63,0.44,0.0,0.0,65,37
2020-11-16,11.41,0.0,0.0,0.0,57,43
2020-11-17,12.3,0.0,0.0,0.0,54,36
2020-11-18,10.96,0.0,0.0,0.0,40,30
2020-11-19,10.29,0.0,0.0,0.0,49,30
2020-11-20,9.62,0.0,0.0,0.0,64,44
2020-11-21,6.49,0.0,0.0,0.0,66,44
2020-11-22,8.28,0.0,0.0,0.0,59,46
2020-11-23,14.99,0.19,0.0,0.0,60,43
2020-11-24,6.49,0.0,0.0,0.0,50,36
2020-11-25,6.93,0.0,0.0,0.0,57,42
2020-11-26,8.72,0.51,0.0,0.0,67,52
2020-11-27,3.58,0.0,0.0,0.0,59,50
2020-11-28,7.61,0.0,0.0,0.0,57,42
2020-11-29,5.82,0.0,0.0,0.0,56,35
2020-11-30,11.63,0.98,0.0,0.0,67,44
2020-12-01,16.33,0.0,0.0,0.0,52,38
2020-12-02,17.0,0.0,0.0,0.0,45,34
2020-12-03,10.96,0.0,0.0,0.0,53,33
2020-12-04,5.59,0.3,0.0,0.0,48,43
2020-12-05,15.43,0.77,0.0,0.0,47,40
2020-12-06,13.42,0.0,0.0,0.0,43,31
2020-12-07,8.05,0.0,0.0,0.0,39,27
2020-12-08,11.41,0.0,0.0,0.0,42,30
2020-12-09,12.08,0.0,0.0,0.0,42,31
2020-12-10,8.05,0.0,0.0,0.0,51,34
2020-12-11,4.7,0.0,0.0,0.0,58,30
2020-12-12,4.47,0.0,0.0,0.0,61,37
2020-12-13,8.95,0.0,0.0,0.0,63,42
2020-12-14,8.72,0.53,0.0,0.0,46,36
2020-12-15,8.72,0.0,0.0,0.0,40,28
2020-12-16,15.21,0.7,6.3,0.0,33,27
2020-12-17,12.75,0.21,0.3,3.1,36,25
2020-12-18,8.5,0.0,0.0,3.1,36,24
2020-12-19,3.13,0.0,0.0,3.1,33,21
2020-12-20,2.91,0.0,0.0,3.1,42,31
2020-12-21,4.92,0.02,0.0,0.0,41,34
2020-12-22,10.74,0.03,0.0,0.0,47,38
2020-12-23,4.92,0.0,0.0,0.0,46,30
2020-12-24,13.87,1.34,0.0,0.0,64,36
2020-12-25,18.12,0.44,0.0,0.0,65,26
2020-12-26,15.88,0.0,0.0,0.0,32,24
2020-12-27,4.25,0.0,0.0,0.0,38,23
2020-12-28,8.28,0.0,0.0,0.0,50,32
2020-12-29,11.86,0.0,0.0,0.0,41,27
2020-12-30,8.05,0.0,0.0,0.0,45,27
2020-12-31,10.51,0.04,0.0,0.0,49,34
2021-01-01,6.93,0.82,0.0,0.0,41,28
2021-01-02,10.29,0.02,0.0,0.0,53,38
2021-01-03,9.62,0.19,0.0,0.0,39,35
2021-01-04,7.38,0.01,0.0,0.0,43,35
2021-01-05,5.37,0.0,0.0,0.0,42,38
2021-01-06,14.76,0.0,0.0,0.0,43,36
2021-01-07,11.41,0.0,0.0,0.0,45,29
2021-01-08,5.82,0.0,0.0,0.0,36,27
2021-01-09,13.42,0.0,0.0,0.0,44,25
2021-01-10,6.26,0.0,0.0,0.0,46,30
2021-01-11,0.67,0.0,0.0,0.0,40,25
2021-01-12,5.59,0.0,0.0,0.0,44,27
2021-01-13,5.59,0.0,0.0,0.0,46,28
2021-01-14,2.46,0.0,0.0,0.0,52,30
2021-01-15,8.28,0.07,0.0,0.0,54,32
2021-01-16,9.62,0.16,0.0,0.0,47,36
2021-01-17,14.32,0.0,0.0,0.0,47,34
2021-01-18,11.41,0.0,0.0,0.0,46,33
2021-01-19,11.86,0.0,0.0,0.0,45,30
2021-01-20,12.53,0.0,0.0,0.0,41,28
2021-01-21,6.71,0.0,0.0,0.0,44,24
2021-01-22,12.3,0.0,0.0,0.0,46,31
2021-01-23,18.12,0.0,0.0,0.0,38,27
2021-01-24,10.51,0.0,0.0,0.0,35,23
2021-01-25,4.03,0.0,0.0,0.0,36,30
2021-01-26,6.49,0.09,0.0,0.0,38,34
2021-01-27,12.3,0.0,0.0,0.0,41,31
2021-01-28,20.13,0.0,0.0,0.0,34,23
2021-01-29,19.46,0.0,0.0,0.0,29,20
2021-01-30,6.71,0.0,0.0,0.0,35,19
2021-01-31,9.62,0.19,3.0,0.0,31,25
2021-02-01,19.91,0.4,3.8,3.1,33,25
2021-02-02,16.11,0.09,1.3,5.9,36,30
2021-02-03,13.2,0.0,0.2,5.1,37,30
2021-02-04,10.29,0.0,0.0,5.1,44,30
2021-02-05,9.84,0.07,0.0,3.1,50,33
2021-02-06,10.07,0.0,0.0,0.0,46,30
2021-02-07,8.72,0.51,1.7,0.0,38,29
2021-02-08,6.93,0.0,0.0,1.2,32,20
2021-02-09,6.71,0.0,0.0,0.0,38,24
2021-02-10,4.47,0.01,0.4,0.0,37,27
2021-02-11,8.5,0.17,2.7,3.1,32,28
2021-02-12,6.49,0.0,0.0,1.2,29,23
2021-02-13,10.51,0.05,0.0,0.0,30,26
2021-02-14,7.38,0.0,0.0,0.0,36,26
2021-02-15,9.17,0.01,0.0,0.0,38,33
2021-02-16,13.65,0.74,0.0,0.0,51,30
2021-02-17,8.72,0.0,0.0,0.0,33,24
2021-02-18,10.74,0.53,2.8,1.2,30,25
2021-02-19,9.4,0.16,0.6,3.1,33,28
2021-02-20,14.32,0.0,0.0,3.1,33,26
2021-02-21,8.5,0.0,0.0,2.0,37,22
2021-02-22,6.93,0.51,0.8,2.0,36,30
2021-02-23,11.41,0.0,0.0,2.0,50,31
2021-02-24,9.62,0.0,0.0,0.0,56,32
2021-02-25,11.63,0.0,0.0,0.0,50,34
2021-02-26,5.37,0.03,0.0,0.0,48,34
2021-02-27,8.5,0.36,0.0,0.0,52,34
2021-02-28,5.82,1.0,0.0,0.0,45,39
2021-03-01,12.75,0.14,0.0,0.0,48,35
2021-03-02,14.32,0.0,0.0,0.0,38,25
2021-03-03,8.95,0.0,0.0,0.0,55,29
2021-03-04,14.09,0.0,0.0,0.0,49,32
2021-03-05,17.9,0.0,0.0,0.0,40,24
2021-03-06,11.86,0.0,0.0,0.0,39,29
2021-03-07,7.61,0.0,0.0,0.0,44,28
2021-03-08,7.61,0.0,0.0,0.0,47,26
2021-03-09,9.62,0.0,0.0,0.0,69,37
2021-03-10,6.04,0.0,0.0,0.0,67,38
2021-03-11,7.16,0.0,0.0,0.0,74,41
2021-03-12,10.51,0.0,0.0,0.0,71,52
2021-03-13,12.3,0.0,0.0,0.0,56,37
2021-03-14,17.0,0.0,0.0,0.0,59,34
2021-03-15,13.42,0.0,0.0,0.0,43,27
2021-03-16,8.05,0.0,0.0,0.0,42,33
2021-03-17,5.37,0.0,0.0,0.0,49,38
2021-03-18,9.17,0.92,0.0,0.0,50,44
2021-03-19,16.11,0.0,0.0,0.0,48,36
2021-03-20,6.26,0.0,0.0,0.0,58,32
2021-03-21,3.8,0.0,0.0,0.0,65,33
2021-03-22,5.14,0.0,0.0,0.0,65,35
2021-03-23,7.61,0.0,0.0,0.0,68,40
2021-03-24,6.49,1.56,0.0,0.0,58,47
2021-03-25,3.8,0.01,0.0,0.0,61,51
2021-03-26,18.34,0.0,0.0,0.0,83,56
2021-03-27,6.71,0.0,0.0,0.0,69,48
2021-03-28,11.63,0.6,0.0,0.0,70,50
2021-03-29,15.88,0.0,0.0,0.0,55,43
2021-03-30,8.05,0.0,0.0,0.0,64,37
2021-03-31,6.93,0.98,0.0,0.0,68,49
2021-04-01,18.79,0.02,0.0,0.0,58,36
2021-04-02,16.11,0.0,0.0,0.0,44,29
2021-04-03,8.28,0.0,0.0,0.0,53,32
2021-04-04,10.29,0.0,0.0,0.0,69,45
2021-04-05,13.2,0.0,0.0,0.0,70,48
2021-04-06,8.5,0.0,0.0,0.0,72,49
2021-04-07,3.36,0.0,0.0,0.0,70,50
2021-04-08,6.71,0.0,0.0,0.0,72,45
2021-04-09,6.04,0.02,0.0,0.0,61,48
2021-04-10,5.14,0.18,0.0,0.0,71,51
2021-04-11,9.84,1.46,0.0,0.0,69,49
2021-04-12,10.51,0.01,0.0,0.0,51,47
2021-04-13,4.92,0.02,0.0,0.0,65,46
2021-04-14,7.83,0.01,0.0,0.0,65,48
2021-04-15,9.4,0.0,0.0,0.0,65,49
2021-04-16,13.42,0.0,0.0,0.0,57,43
2021-04-17,9.62,0.0,0.0,0.0,58,44
2021-04-18,5.59,0.0,0.0,0.0,65,49
2021-04-19,6.71,0.0,0.0,0.0,63,46
2021-04-20,11.86,0.0,0.0,0.0,75,48
2021-04-21,16.33,0.01,0.0,0.0,73,40
2021-04-22,17.45,0.0,0.0,0.0,50,35
2021-04-23,13.42,0.0,0.0,0.0,63,36
2021-04-24,6.71,0.04,0.0,0.0,68,44
2021-04-25,12.08,0.45,0.0,0.0,66,49
2021-04-26,12.53,0.0,0.0,0.0,62,43
2021-04-27,5.37,0.0,0.0,0.0,78,47
2021-04-28,10.29,0.0,0.0,0.0,87,60
2021-04-29,9.62,0.47,0.0,0.0,80,64
2021-04-30,23.26,0.0,0.0,0.0,70,48
2021-05-01,13.87,0.0,0.0,0.0,67,45
2021-05-02,12.3,0.0,0.0,0.0,84,55
2021-05-03,5.14,0.08,0.0,0.0,70,60
2021-05-04,6.49,0.03,0.0,0.0,83,58
2021-05-05,9.17,0.4,0.0,0.0,76,57
2021-05-06,9.62,0.0,0.0,0.0,66,50
2021-05-07,6.71,0.08,0.0,0.0,69,49
2021-05-08,10.96,0.09,0.0,0.0,59,48
2021-05-09,7.16,0.01,0.0,0.0,57,47
2021-05-10,10.51,0.0,0.0,0.0,63,52
2021-05-11,10.96,0.0,0.0,0.0,67,48
2021-05-12,10.07,0.0,0.0,0.0,69,46
2021-05-13,7.38,0.0,0.0,0.0,72,47
2021-05-14,4.25,0.0,0.0,0.0,76,50
2021-05-15,4.92,0.0,0.0,0.0,78,49
2021-05-16,5.82,0.0,0.0,0.0,73,50
2021-05-17,5.14,0.0,0.0,0.0,76,52
2021-05-18,8.05,0.0,0.0,0.0,81,53
2021-05-19,5.82,0.0,0.0,0.0,89,59
2021-05-20,5.82,0.0,0.0,0.0,83,58
2021-05-21,5.82,0.0,0.0,0.0,83,56
2021-05-22,9.62,0.0,0.0,0.0,92,63
2021-05-23,11.63,0.0,0.0,0.0,92,74
2021-05-24,9.84,0.0,0.0,0.0,77,59
2021-05-25,7.83,0.0,0.0,0.0,75,59
2021-05-26,8.28,0.93,0.0,0.0,92,64
2021-05-27,10.51,0.0,0.0,0.0,83,67
2021-05-28,13.87,0.67,0.0,0.0,70,51
2021-05-29,14.99,0.66,0.0,0.0,54,48
2021-05-30,12.08,0.29,0.0,0.0,53,47
2021-05-31,8.5,0.0,0.0,0.0,73,50
