id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_name,created_at,updated_at,latitude,longitude,private_latitude,private_longitude,coordinates_obscured,scientific_name,common_name
105160254,bdcdf606-c379-433d-9b08-94e137ba957c,Mon Jan 03 2022 10:40:20 GMT-0800 (PST),2022-01-03,2022-01-03 18:40:20 UTC,Pacific Time (US & Canada),Debbie A Parisi,2022-01-18 16:28:09 UTC,2022-01-22 09:06:26 UTC,34.23963,-119.2654283333,,,false,Procyon lotor,Common Raccoon
105627563,eb9c1a91-6dc1-4514-a14a-c8919b4ea7e7,Wed Jan 26 2022 12:00:08 GMT-0800 (PST),2022-01-26,2022-01-26 20:00:08 UTC,Pacific Time (US & Canada),Heather,2022-01-26 20:04:53 UTC,2022-01-27 04:24:54 UTC,34.4198130929,-119.2837654194,,,false,Bassariscus astutus,Ringtail
106144585,609bc816-24b9-4dca-a0ca-e1be42090f78,Sat Jan 29 2022 20:00:40 GMT-0800 (PST),2022-01-29,2022-01-29 20:00:40 UTC,UTC,Viviana Celaya,2022-02-04 23:52:16 UTC,2022-04-21 02:10:33 UTC,34.1640563011,-119.045927778,,,false,Procyon lotor,Common Raccoon
106364773,e3872377-b1b5-4828-954a-cbefac7bc48a,2021-11-18 18:32:25,2021-11-18,2021-11-19 02:32:25 UTC,Pacific Time (US & Canada),Denise Aguilar Fernandez,2022-02-08 07:09:53 UTC,2024-04-24 20:33:06 UTC,34.1629333333,-119.0423694444,,,false,Procyon lotor,Common Raccoon
106404642,060470f5-d8cf-4fdc-ad8c-9deb8cab2c88,2022-02-08 15:44:43,2022-02-08,2022-02-08 23:44:43 UTC,Pacific Time (US & Canada),Viviana McKinley,2022-02-08 23:45:37 UTC,2022-02-09 02:38:37 UTC,34.17924751,-119.03974707,,,false,Procyon lotor,Common Raccoon
107065803,2edad0af-8ac1-4de8-85fd-f4c99d6937bf,2022-02-19 14:05:51,2022-02-19,2022-02-19 22:05:51 UTC,Pacific Time (US & Canada),Clara Mc,2022-02-19 22:06:33 UTC,2022-02-20 01:48:05 UTC,34.16110939,-119.04490701,,,false,Procyon lotor,Common Raccoon
108391741,05564b88-697e-4c9f-83b2-5275488ef9ae,2022-03-11 14:46:51,2022-03-11,2022-03-11 14:46:51 UTC,UTC,Denise Aguilar Fernandez,2022-03-11 22:48:28 UTC,2022-03-13 02:04:25 UTC,34.1639638889,-119.0458972222,,,false,Procyon lotor,Common Raccoon
108612756,9023653f-ed60-4c75-bd4c-2a0d3ecd8044,2022/03/14 9:46 AM PDT,2022-03-14,2022-03-14 16:46:00 UTC,Pacific Time (US & Canada),Connie Rutherford,2022-03-14 21:42:02 UTC,2022-03-15 02:40:35 UTC,34.243597,-119.1919189722,,,false,Procyon lotor,Common Raccoon
108828978,cfb21eb2-f6c0-42a6-bd81-b28cb86cd590,Thu Mar 17 2022 11:29:36 GMT-0700 (PDT),2022-03-17,2022-03-17 18:29:36 UTC,Pacific Time (US & Canada),Debbie A Parisi,2022-03-17 22:06:25 UTC,2023-03-03 06:36:07 UTC,34.4124633333,-119.0821388333,,,false,Procyon lotor,Common Raccoon
109156482,34334a1d-2cdd-43ae-8231-b2d4aa3f4424,Sun Mar 20 2022 22:32:00 GMT-0700 (PDT),2022-03-20,2022-03-21 05:32:00 UTC,Pacific Time (US & Canada),,2022-03-21 17:26:50 UTC,2026-02-01 01:42:24 UTC,34.4654678942,-119.1787811596,,,false,Procyon lotor,Common Raccoon
109332082,048617ce-9133-47f6-98de-eedec03a3238,Wed Mar 23 2022 16:40:03 GMT-0700 (PDT),2022-03-23,2022-03-23 23:40:03 UTC,Pacific Time (US & Canada),,2022-03-23 23:40:24 UTC,2022-03-29 01:59:18 UTC,34.403169852,-118.9321852502,,,false,Procyon lotor,Common Raccoon
110644693,f7bacfdd-ae7e-43b0-a01a-3faddf47cad8,Wed Apr 06 2022 21:28:59 GMT-0700 (PDT),2022-04-06,2022-04-07 04:28:59 UTC,Pacific Time (US & Canada),Dillan Roseman,2022-04-07 07:20:07 UTC,2022-04-07 09:44:38 UTC,34.1593055,-119.0451805,,,false,Procyon lotor,Common Raccoon
112778834,7afc73b9-6180-4f76-9a04-ba1323b87330,2021-09-16 20:57:00,2021-09-16,2021-09-17 03:57:00 UTC,Pacific Time (US & Canada),,2022-04-25 01:48:23 UTC,2024-04-24 20:45:39 UTC,34.1630532523,-119.0458482876,,,false,Procyon lotor,Common Raccoon
112977478,8f132763-a75d-4567-b0fb-c3abecc9f0b8,2022-04-26 08:41:49-07:00,2022-04-26,2022-04-26 15:41:49 UTC,Pacific Time (US & Canada),,2022-04-26 15:42:17 UTC,2022-05-17 22:15:55 UTC,34.1599909868,-119.0436899477,,,false,Procyon lotor,Common Raccoon
113024276,50683b9e-20c2-4654-80db-48f191a16f1f,2022-04-25 11:26:09-07:00,2022-04-25,2022-04-25 18:26:09 UTC,Pacific Time (US & Canada),David Kisner,2022-04-26 22:17:25 UTC,2022-04-26 22:41:56 UTC,34.3559828913,-119.016194204,,,false,Procyon lotor,Common Raccoon
114110653,1d28b4e7-1196-42ad-a05b-d87492b4a502,2019/07/17 9:49 PM,2019-07-17,2019-07-18 04:49:00 UTC,Pacific Time (US & Canada),Christopher Frawley,2022-05-01 05:19:41 UTC,2024-04-24 20:45:38 UTC,34.3009208788,-118.8355386206,,,false,Procyon lotor,Common Raccoon
114118294,b8736ebb-7dac-4331-83c2-737c7d90cec9,2019/06/17 09:34 PM,2019-06-17,2019-06-18 04:34:00 UTC,Pacific Time (US & Canada),Brenda Lucio,2022-05-01 06:02:59 UTC,2024-02-11 16:19:39 UTC,34.3014881,-118.8362682,,,false,Procyon lotor,Common Raccoon
116694752,f383829a-03d7-4093-8601-c2c8f8df84c8,2022-05-12 04:41:53,2022-05-12,2022-05-12 11:41:53 UTC,Pacific Time (US & Canada),Jared,2022-05-12 14:32:42 UTC,2022-05-12 23:28:10 UTC,34.156627,-119.1968849722,,,false,Procyon lotor,Common Raccoon
118315925,78c7ee89-973d-4370-b393-e60c386aff41,2022-05-21 20:59:17-07:00,2022-05-21,2022-05-22 03:59:17 UTC,Pacific Time (US & Canada),,2022-05-23 03:15:15 UTC,2022-05-23 04:33:23 UTC,34.167303611,-119.0442047119,,,false,Procyon lotor,Common Raccoon
120340542,d28f0e76-b3d9-4024-a8e8-39d8d2d85236,2022-06-05 07:54:10-07:00,2022-06-05,2022-06-05 14:54:10 UTC,Pacific Time (US & Canada),,2022-06-05 15:03:34 UTC,2022-06-05 19:58:10 UTC,34.3694533333,-119.0588916667,,,false,Procyon lotor,Common Raccoon
127941466,eef3c55b-e7f2-47fb-91ed-511ed8afd55c,2022-07-25 19:49:00-07:00,2022-07-25,2022-07-26 02:49:00 UTC,Pacific Time (US & Canada),Staci S.,2022-07-26 02:53:31 UTC,2022-07-28 06:30:21 UTC,34.1819,-118.7702166667,,,false,Procyon lotor,Common Raccoon
132275071,59221524-458a-4070-b869-952911688c02,2022-08-16,2022-08-16,,Pacific Time (US & Canada),"",2022-08-25 14:13:12 UTC,2022-08-25 14:17:21 UTC,34.2805224931,-119.3151015043,,,false,Procyon lotor,Common Raccoon
132275509,02b101a8-a54a-49b9-a78b-ba8bfed0a54f,2022-08-13,2022-08-13,,Pacific Time (US & Canada),"",2022-08-25 14:17:20 UTC,2022-08-25 14:17:41 UTC,34.2108589086,-118.8254374266,,,false,Canis latrans,Coyote
132286573,11e68bc2-848b-4070-bf47-7b8d1b91f1a9,2022-08-06,2022-08-06,,Pacific Time (US & Canada),"",2022-08-25 15:45:21 UTC,2022-08-26 00:06:19 UTC,34.2072785141,-118.8361662626,,,false,Procyon lotor,Common Raccoon
132304439,6a62e763-f91d-4e60-9da2-df84a406dd02,2022-08-25 10:39:39,2022-08-25,2022-08-25 17:39:39 UTC,Pacific Time (US & Canada),"",2022-08-25 18:08:41 UTC,2022-08-26 05:34:02 UTC,34.2815045773,-119.3084392324,,,false,Procyon lotor,Common Raccoon
132728675,eea77f75-fa6f-4c46-8ebe-e5ae49d578a8,2022-08-28 15:15:10,2022-08-28,2022-08-28 22:15:10 UTC,Pacific Time (US & Canada),"",2022-08-29 01:16:24 UTC,2023-02-16 15:29:09 UTC,34.1726742481,-118.7859687209,,,false,Sciuridae,Squirrels
132865079,260bddfd-541e-4069-8184-0a941246c525,2022-08-29 09:12:02,2022-08-29,2022-08-29 16:12:02 UTC,Pacific Time (US & Canada),"",2022-08-29 20:18:51 UTC,2022-10-23 04:02:15 UTC,34.2769650082,-119.3100348115,,,false,Mephitis mephitis,Striped Skunk
133527697,21a890d7-9e0b-4961-9f86-e0fa563c3876,2022-09-01 09:20:03,2022-09-01,2022-09-01 16:20:03 UTC,Pacific Time (US & Canada),"",2022-09-03 21:50:20 UTC,2022-09-06 01:27:58 UTC,34.2797285063,-119.3097756431,,,false,Procyon lotor,Common Raccoon
135528730,be92a701-d287-4d6b-9443-d0d422fd08c6,2022-09-16 21:29:25-07:00,2022-09-16,2022-09-17 04:29:25 UTC,Pacific Time (US & Canada),Alexander Skinner,2022-09-18 15:38:36 UTC,2022-09-18 15:40:02 UTC,34.437275,-119.2564383333,,,false,Procyon lotor,Common Raccoon
136055996,4e782e2b-9b56-4618-b93c-2701a3169a14,2022-09-22 09:53:58-07:00,2022-09-22,2022-09-22 16:53:58 UTC,Pacific Time (US & Canada),,2022-09-22 17:00:14 UTC,2022-10-19 17:40:25 UTC,34.3005783333,-118.8333666667,,,false,Procyon lotor,Common Raccoon
136546279,ebdab8ad-177a-42b7-8e74-232dcc004a5a,2022/09/17 7:01 AM,2022-09-17,2022-09-17 14:01:00 UTC,Pacific Time (US & Canada),,2022-09-26 07:23:42 UTC,2023-06-23 15:28:29 UTC,34.072949422,-119.01613577,,,false,Procyon lotor,Common Raccoon
136690063,5a5c9b04-ec98-4a73-8877-98fbfa8f3f67,2022-09-25 09:09:11-07:00,2022-09-25,2022-09-25 16:09:11 UTC,Pacific Time (US & Canada),Staci S.,2022-09-27 14:27:00 UTC,2022-10-04 23:25:39 UTC,34.1820366667,-118.7890466667,,,false,Procyon lotor,Common Raccoon
136760313,25d3b177-ea60-4699-8b26-9c89076ab541,2022-09-25 09:46:52-07:00,2022-09-25,2022-09-25 16:46:52 UTC,Pacific Time (US & Canada),Staci S.,2022-09-28 01:30:02 UTC,2022-10-04 23:24:43 UTC,34.1818583333,-118.789275,,,false,Procyon lotor,Common Raccoon
136830221,42aa149e-d83c-4d82-be5d-e51e09ac104a,2022-08-24 13:26:31-07:00,2022-08-24,2022-08-24 20:26:31 UTC,Pacific Time (US & Canada),,2022-09-28 18:27:59 UTC,2022-10-01 03:13:08 UTC,34.3006333333,-118.8334416667,,,false,Procyon lotor,Common Raccoon
139387551,4500bb65-f661-4eda-ab9f-793fc1497b42,2022-10-19 18:12:44-07:00,2022-10-19,2022-10-20 01:12:44 UTC,Pacific Time (US & Canada),,2022-10-20 01:13:01 UTC,2023-03-10 04:53:36 UTC,34.3002610872,-118.8327459076,,,false,Procyon,Raccoons
139387556,5af66832-cfcc-4e8d-bc99-98da26f2e8f0,2022-10-19 18:12:52-07:00,2022-10-19,2022-10-20 01:12:52 UTC,Pacific Time (US & Canada),Bepis Pepsi,2022-10-20 01:13:04 UTC,2022-11-08 01:54:32 UTC,34.3001255019,-118.8329602027,,,false,Procyon lotor,Common Raccoon
139387569,55d6edeb-e378-4da8-8fe5-7d798a45d469,2022-10-19 18:13:01-07:00,2022-10-19,2022-10-20 01:13:01 UTC,Pacific Time (US & Canada),,2022-10-20 01:13:13 UTC,2022-10-20 01:13:19 UTC,34.3004481728,-118.8329908625,,,false,Procyonidae,"Raccoons, Coatis, and Allies"
139387574,abb6b475-0d2d-4fc3-8b7e-7259a52906ed,2022-10-19 18:13:05-07:00,2022-10-19,2022-10-20 01:13:05 UTC,Pacific Time (US & Canada),,2022-10-20 01:13:18 UTC,2023-03-10 04:53:14 UTC,34.3004416349,-118.8330808004,,,false,Procyon,Raccoons
139387576,5525dae9-ca54-4057-a4b5-d5c16817e997,2022-10-19 18:12:56-07:00,2022-10-19,2022-10-20 01:12:56 UTC,Pacific Time (US & Canada),,2022-10-20 01:13:19 UTC,2022-11-08 01:54:34 UTC,34.3004925968,-118.8330375497,,,false,Procyon lotor,Common Raccoon
139387580,29a43dcc-6a83-4e8d-93a0-d941b448b52f,2022-10-19 18:13:01-07:00,2022-10-19,2022-10-20 01:13:01 UTC,Pacific Time (US & Canada),,2022-10-20 01:13:20 UTC,2022-11-08 01:54:34 UTC,34.3002133388,-118.8328277393,,,false,Procyon lotor,Common Raccoon
139387582,29f46a3f-37cb-45f7-973e-edb36609b5b4,2022-10-19 18:12:51-07:00,2022-10-19,2022-10-20 01:12:51 UTC,Pacific Time (US & Canada),Aidan Krebs,2022-10-20 01:13:22 UTC,2022-11-08 01:54:31 UTC,34.3001966667,-118.8329466667,,,false,Procyon lotor,Common Raccoon
139387585,b594582d-7bd5-4564-b05f-d11a7789c6fd,2022-10-19 18:13:10-07:00,2022-10-19,2022-10-20 01:13:10 UTC,Pacific Time (US & Canada),,2022-10-20 01:13:27 UTC,2022-11-08 01:54:30 UTC,34.3004867938,-118.832875163,,,false,Procyon lotor,Common Raccoon
139387591,8d19bb27-5be8-4126-a7cb-97e5ce901cb7,2022-10-19 18:09:36,2022-10-19,2022-10-20 01:09:36 UTC,Pacific Time (US & Canada),Toby Sanchez,2022-10-20 01:13:36 UTC,2022-10-30 03:09:25 UTC,34.300547,-118.8405634,,,false,Procyon lotor,Common Raccoon
139387598,e447d56b-f377-44f5-a3ac-7ff46e3853ec,2022-10-19 18:13:12,2022-10-19,2022-10-20 01:13:12 UTC,Pacific Time (US & Canada),Daniel Sanchez,2022-10-20 01:13:39 UTC,2022-10-30 03:09:24 UTC,34.3002705,-118.8331619,,,false,Procyon lotor,Common Raccoon
139709243,9836c266-10dd-477d-891c-9a99f407fef4,2022/10/11 4:15 PM,2022-10-11,2022-10-11 23:15:00 UTC,Pacific Time (US & Canada),Jim Carretta,2022-10-23 03:52:29 UTC,2023-08-28 23:59:09 UTC,34.688197,-119.358748,,,false,Procyon lotor,Common Raccoon
139943691,d4477dde-12e0-420e-8171-bf6d21a764e7,2022-10-17 16:07:34-07:00,2022-10-17,2022-10-17 23:07:34 UTC,Pacific Time (US & Canada),,2022-10-25 07:24:29 UTC,2022-11-08 01:53:56 UTC,34.1640445,-119.0471416667,,,false,Procyon lotor,Common Raccoon
140081930,7275b415-80a8-4e66-aa0b-4036dbc02455,2022-10-14 20:16:57,2022-10-14,2022-10-15 03:16:57 UTC,Pacific Time (US & Canada),Lara Brenner,2022-10-26 18:44:04 UTC,2022-11-11 05:41:45 UTC,34.2806659973,-119.2845910415,,,false,Procyon lotor,Common Raccoon
140091666,090b8471-4449-4613-9fb7-6dcf2dd85ce6,2022-10-19 18:13:07-07:00,2022-10-19,2022-10-20 01:13:07 UTC,Pacific Time (US & Canada),,2022-10-26 20:22:54 UTC,2022-11-08 01:53:44 UTC,34.3003623002,-118.8329324407,,,false,Procyon lotor,Common Raccoon
141275756,36a556ae-a8ca-4f57-95cb-2ead085a418e,2022/10/03 10:56 AM,2022-10-03,2022-10-03 17:56:00 UTC,Pacific Time (US & Canada),Julia and Bryan @ XplorMor International Non-Profit,2022-11-06 16:11:47 UTC,2024-11-06 11:11:54 UTC,34.4000394138,-119.3103106739,,,false,Mammalia,Mammals
141435686,47ff5e16-9ff8-4e32-8f25-12ed9f98cbc4,2022/09/02 9:56 PM,2022-09-02,2022-09-03 04:56:00 UTC,Pacific Time (US & Canada),,2022-11-08 06:00:01 UTC,2022-11-08 12:08:44 UTC,34.3008744291,-118.8453056618,,,false,Procyon lotor,Common Raccoon
142431857,070131e9-a900-4f22-adc3-e33a893669e5,2022-11-19 22:42:03-08:00,2022-11-19,2022-11-20 06:42:03 UTC,Pacific Time (US & Canada),,2022-11-20 06:43:25 UTC,2022-11-30 01:07:53 UTC,34.2843305896,-119.2858882107,,,false,Procyon lotor,Common Raccoon
142724137,6932cbcf-5c18-4797-a347-6f7a5820cd5a,2022/10/29 7:33 PM,2022-10-29,2022-10-30 02:33:00 UTC,Pacific Time (US & Canada),,2022-11-24 03:40:48 UTC,2022-11-30 05:20:33 UTC,34.1805403,-118.9070887,,,false,Procyon lotor,Common Raccoon
143880642,109e476f-5a5f-49c4-aaf1-c0cb35a099f0,2022-08-29 12:50:33-07:00,2022-08-29,2022-08-29 19:50:33 UTC,Pacific Time (US & Canada),,2022-12-07 18:31:08 UTC,2022-12-08 21:32:33 UTC,34.3006479895,-118.8333959051,,,false,Procyon lotor,Common Raccoon
143904029,f784630b-130e-4295-9965-a4c941679382,2021-06-07 20:22:10,2021-06-07,2021-06-08 03:22:10 UTC,Pacific Time (US & Canada),Adrian Avalos,2022-12-08 01:03:33 UTC,2024-04-24 20:46:31 UTC,34.2693938047,-118.7814820558,,,false,Procyon lotor,Common Raccoon
143910809,22639f2f-76d9-4e88-bff6-fab5bc2a7ec7,2022/12/07 7:09 PM,2022-12-07,2022-12-08 03:09:00 UTC,Pacific Time (US & Canada),,2022-12-08 03:10:38 UTC,2022-12-08 16:17:08 UTC,34.2288843895,-119.0719345754,,,false,Procyon lotor,Common Raccoon
144421356,3498e7cd-3e4c-4ca6-b4bc-167fe6cb3293,2022-12-15 03:38:00-08:00,2022-12-15,2022-12-15 11:38:00 UTC,Pacific Time (US & Canada),,2022-12-15 15:22:13 UTC,2023-08-06 22:09:49 UTC,34.1514470223,-118.9415796138,,,true,Procyon lotor,Common Raccoon
147137537,e18e6721-6a62-4ba4-890f-c321b5ae6df4,2023-01-22 11:31:25,2023-01-22,2023-01-22 19:31:25 UTC,Pacific Time (US & Canada),Ashley Ebel,2023-01-22 20:40:21 UTC,2023-01-29 22:31:42 UTC,34.39554846,-118.9713438973,,,false,Procyon lotor,Common Raccoon
147413457,207145ef-27f7-4ac7-9cc2-8901f701dec4,2023-01-22 15:30:02-08:00,2023-01-22,2023-01-22 23:30:02 UTC,Pacific Time (US & Canada),,2023-01-26 20:23:28 UTC,2023-01-26 22:13:11 UTC,34.2395797783,-118.7740315681,,,false,Placentalia,Placental Mammals
147533688,b8183f98-668d-4fb7-a833-376a9845532d,2023-01-28 07:57:06-08:00,2023-01-28,2023-01-28 15:57:06 UTC,Pacific Time (US & Canada),,2023-01-28 15:58:22 UTC,2023-01-28 17:56:50 UTC,34.1254064042,-118.9799993225,,,true,Procyon lotor,Common Raccoon
147578712,42259110-c093-4e02-abe2-6377e3dbbb42,2023-01-28 13:05:00-08:00,2023-01-28,2023-01-28 21:05:00 UTC,Pacific Time (US & Canada),,2023-01-29 01:57:14 UTC,2023-08-04 07:14:46 UTC,34.1647118217,-119.0413296814,,,false,Procyon lotor,Common Raccoon
147736774,70651c41-c525-4da5-8fce-e820abb7ae85,2023-01-30 16:49:23-08:00,2023-01-30,2023-01-31 00:49:23 UTC,Pacific Time (US & Canada),,2023-01-31 01:57:19 UTC,2023-01-31 02:02:00 UTC,34.3010062848,-118.8348751472,,,false,Procyon lotor,Common Raccoon
147959202,ffb00b7a-0766-42f9-8b8e-d767fc862370,2023-02-03 08:30:47,2023-02-03,2023-02-03 16:30:47 UTC,Pacific Time (US & Canada),Derek,2023-02-03 17:00:25 UTC,2023-02-04 18:37:45 UTC,34.2430387511,-118.9053944126,,,false,Procyon lotor,Common Raccoon
148646287,daff7501-f208-419e-b1de-7ffc1b904af1,2023-02-12 15:00:07-08:00,2023-02-12,2023-02-12 23:00:07 UTC,Pacific Time (US & Canada),Julia and Bryan @ XplorMor International Non-Profit,2023-02-12 23:03:13 UTC,2023-02-27 04:09:27 UTC,34.4001716667,-119.3094466667,,,false,Procyon lotor,Common Raccoon
150833501,cf27681b-edaa-479f-a396-495bf0130f45,2023-03-11 09:24:47,2023-03-11,2023-03-11 17:24:47 UTC,Pacific Time (US & Canada),"",2023-03-11 17:30:53 UTC,2023-03-12 07:11:55 UTC,34.2271333333,-118.8093277778,,,false,Procyon lotor,Common Raccoon
151535042,fc07d324-5cb6-4c6f-a608-4a7db86ed70b,2023-03-18 10:28:04,2023-03-18,2023-03-18 17:28:04 UTC,Pacific Time (US & Canada),"",2023-03-18 21:55:45 UTC,2023-07-11 23:44:07 UTC,34.3928324882,-118.8843330368,,,false,Procyon,Raccoons
151573187,3ce41013-8bfa-478a-aee8-79a077355a5b,2019/05/22 8:20 AM,2019-05-22,2019-05-22 15:20:00 UTC,Pacific Time (US & Canada),Adam J. Searcy,2023-03-19 04:43:18 UTC,2023-05-24 23:08:45 UTC,34.3693972222,-118.9899,,,false,Procyon lotor,Common Raccoon
153046210,c643fa9f-67fb-46dd-97ae-3df81b9b202a,2023-03-31 19:17:00-07:00,2023-03-31,2023-04-01 02:17:00 UTC,Pacific Time (US & Canada),James Mackay,2023-04-01 15:00:55 UTC,2023-06-23 18:05:40 UTC,34.22877506,-119.0751621174,,,false,Procyon lotor,Common Raccoon
154635035,572f8141-1f8b-48e8-8e21-4c08ad54c4b3,2023-04-12 16:58:19,2023-04-12,2023-04-12 23:58:19 UTC,Pacific Time (US & Canada),"",2023-04-12 23:58:49 UTC,2025-04-29 16:48:30 UTC,34.33326448,-119.06276389,,,false,Procyon lotor,Common Raccoon
154635078,461f12d4-7a55-4e33-a7f7-9c2369ae36db,2023-04-12 16:58:57,2023-04-12,2023-04-12 23:58:57 UTC,Pacific Time (US & Canada),"",2023-04-12 23:59:22 UTC,2024-01-06 21:29:45 UTC,34.33326917,-119.0627689,,,false,Procyon lotor,Common Raccoon
154981164,9b941bd3-9b9e-4183-a67d-3c542e6b6542,2023-04-14 10:13:31-07:00,2023-04-14,2023-04-14 17:13:31 UTC,Pacific Time (US & Canada),Staci S.,2023-04-15 15:18:58 UTC,2023-04-15 15:19:15 UTC,34.18315,-118.7708583333,,,false,Procyon lotor,Common Raccoon
156246568,bda6521d-d79b-4e69-8868-67193bc8ad96,2023-04-22 17:45:53-07:00,2023-04-22,2023-04-23 00:45:53 UTC,Pacific Time (US & Canada),,2023-04-23 15:36:00 UTC,2023-04-23 15:36:07 UTC,34.2668966777,-118.9024378268,,,false,Procyon lotor,Common Raccoon
161683070,cd5c0483-47f9-4458-87a8-caea9cce02ab,2023-05-14 13:56:08,2023-05-14,2023-05-14 20:56:08 UTC,Pacific Time (US & Canada),Ark,2023-05-14 20:58:53 UTC,2023-05-15 05:44:56 UTC,34.4017294466,-118.9323987948,,,false,Procyon lotor,Common Raccoon
161989981,855b4219-c392-4f4a-a399-0a1dc8cdb423,2023-05-16 08:50:23,2023-05-16,2023-05-16 15:50:23 UTC,Pacific Time (US & Canada),Zack Abbey,2023-05-16 16:04:15 UTC,2023-09-05 23:30:17 UTC,34.2646888889,-119.0109944444,,,false,Procyon lotor,Common Raccoon
169998021,e95c98d0-4bda-4d3f-ad27-17e7445b328d,2023/06/26 12:25 AM,2023-06-26,2023-06-26 07:25:00 UTC,Pacific Time (US & Canada),Omar Ruiz,2023-06-28 19:39:03 UTC,2026-02-22 19:52:58 UTC,34.2441630034,-118.8351992967,,,false,Procyon lotor,Common Raccoon
175091034,be0f8e2d-13e6-4fa6-8c5b-db110b2c9977,2023-07-26 07:18:51-07:00,2023-07-26,2023-07-26 14:18:51 UTC,Pacific Time (US & Canada),,2023-07-26 19:44:37 UTC,2023-07-26 19:44:50 UTC,34.396595,-118.7957383333,,,false,Procyon lotor,Common Raccoon
175108957,2b9a00a2-394b-4dba-9d9a-7a05d514c781,2023-07-26 14:03:23-07:00,2023-07-26,2023-07-26 21:03:23 UTC,Pacific Time (US & Canada),,2023-07-26 21:44:52 UTC,2023-07-26 21:45:06 UTC,34.4485166667,-119.2651283333,,,false,Procyon,Raccoons
177721584,88fa9c8b-82bc-4094-9296-60cbadbd9ade,2023-08-10 08:36:24,2023-08-10,2023-08-10 15:36:24 UTC,Pacific Time (US & Canada),Taylor Dee,2023-08-10 20:17:24 UTC,2025-11-14 23:38:47 UTC,34.233674,-119.25641,,,false,Procyon lotor,Common Raccoon
179635451,eac1cfc8-fddc-402d-8729-20c464eaea0f,2023-08-21 21:40:36-07:00,2023-08-21,2023-08-22 04:40:36 UTC,Pacific Time (US & Canada),,2023-08-22 04:40:42 UTC,2023-08-23 05:42:38 UTC,34.2979198116,-118.856948243,,,false,Procyon lotor,Common Raccoon
181909778,37967f73-8903-439f-99ac-fe92cdc3ddf0,2023-09-04 23:30:00-07:00,2023-09-04,2023-09-05 06:30:00 UTC,Pacific Time (US & Canada),Craig Mackay,2023-09-05 14:26:33 UTC,2023-12-13 02:44:32 UTC,34.2286802285,-119.0751415428,,,false,Procyon lotor,Common Raccoon
182311681,eee13244-0dd1-4a72-817e-d3f14582a2ed,2023-09-08 05:16:11,2023-09-08,2023-09-08 12:16:11 UTC,Pacific Time (US & Canada),Trent Barnhart,2023-09-08 12:49:38 UTC,2023-09-17 15:57:13 UTC,34.2672541,-119.2417180583,,,false,Procyon lotor,Common Raccoon
183052305,755aefae-20c0-4b15-bb9b-e3ec4d58b985,2023/07/19 08:49,2023-07-19,2023-07-19 15:49:00 UTC,Pacific Time (US & Canada),Геннадий Дякин,2023-09-13 07:38:02 UTC,2024-05-01 11:06:22 UTC,34.1653524178,-119.0357152689,,,false,Procyon lotor,Common Raccoon
190145735,dc0288fc-5762-4338-ae02-c6ab1a271783,2023-11-05 12:10:58-08:00,2023-11-05,2023-11-05 20:10:58 UTC,Pacific Time (US & Canada),,2023-11-06 00:59:47 UTC,2023-11-13 01:29:07 UTC,34.1801099441,-119.0695425488,,,true,Procyon lotor,Common Raccoon
190145874,211ff046-e39f-442a-90cd-956368a71698,2023-11-05 12:11:45-08:00,2023-11-05,2023-11-05 20:11:45 UTC,Pacific Time (US & Canada),,2023-11-06 01:00:56 UTC,2023-11-13 01:29:10 UTC,34.0912745656,-119.1026409733,,,true,Procyon lotor,Common Raccoon
191824040,89b6e8b2-f3a8-4e84-88aa-c77ff767775b,2023-10-09 04:02:53-07:00,2023-10-09,2023-10-09 11:02:53 UTC,Pacific Time (US & Canada),,2023-11-23 05:32:27 UTC,2023-12-13 05:12:39 UTC,34.2845210131,-118.7737973253,,,false,Procyon lotor,Common Raccoon
192033006,49b46628-c9d5-4052-aea0-68fea129f97f,2023-11-24 21:56:35-08:00,2023-11-24,2023-11-25 05:56:35 UTC,Pacific Time (US & Canada),,2023-11-25 05:58:57 UTC,2023-11-27 00:50:36 UTC,34.2793161216,-118.7304425761,,,false,Procyon lotor,Common Raccoon
192477779,7ff87e01-0550-40c4-96b8-b0acb15c4a10,2023-11-06 15:16:48,2023-11-06,2023-11-06 23:16:48 UTC,Pacific Time (US & Canada),Dylan Green,2023-11-28 19:24:08 UTC,2023-11-29 07:11:58 UTC,34.3006178893,-118.8333432376,,,false,Procyon lotor,Common Raccoon
192588228,daf5b0cf-bd5b-45da-8ad0-925236628c38,2023-11-29 14:38:03-08:00,2023-11-29,2023-11-29 22:38:03 UTC,Pacific Time (US & Canada),,2023-11-29 22:39:22 UTC,2023-11-29 22:39:28 UTC,34.300625,-118.83338,,,false,Procyon,Raccoons
192688030,cc2f5cd9-7e8c-4c15-86cb-741df12889f6,2023-10-17 20:26:30,2023-10-17,2023-10-18 03:26:30 UTC,Pacific Time (US & Canada),,2023-12-01 02:29:12 UTC,2023-12-01 02:32:36 UTC,34.3002104669,-118.8335886598,,,false,Procyon lotor,Common Raccoon
192763476,c42e6743-ccb1-44bd-af1a-789fd233bf83,2023-10-24 20:56:10-07:00,2023-10-24,2023-10-25 03:56:10 UTC,Pacific Time (US & Canada),,2023-12-01 23:06:54 UTC,2023-12-01 23:07:46 UTC,34.29702,-118.83825,,,false,Procyon lotor,Common Raccoon
