duration,start_station,end_station,plan_duration,st_year,st_month,st_day,st_hour,st_minute,end_year,end_month,end_day,end_hour,end_minute,bike_electric,pass_daypass,pass_indego30,pass_indego365,pass_walkup,trip_oneway,day_of_week,is_weekend,st_hr_sin,st_hr_cos,st_day_sin,st_day_cos,st_yr_sin,st_yr_cos,in_deg_start,out_deg_start,betweenness_start,closeness_start,pagerank_start,in_deg_end,out_deg_end,betweenness_end,closeness_end,pagerank_end,st_name,st_lat,st_lon,end_name,end_lat,end_lon,dist_km,avg_wind,precip,snow,snow_ground,max_temp,min_temp
14,3074,3074,30,2021,8,1,11,1,2021,8,1,11,15,0,0,1,0,0,0,6,1,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384,0.09493670886075949,0.060126582278481014,0.006825603957319746,0.4135068612916714,0.005601009388552699,0.09493670886075949,0.060126582278481014,0.006825603957319746,0.4135068612916714,0.005601009388552699,44th & Walnut,39.95511,-75.20987,44th & Walnut,39.95511,-75.20987,0.0,4.92,0.11,0.0,0.0,77,64
16,3363,3375,30,2025,9,6,17,55,2025,9,6,18,11,1,0,1,0,0,1,5,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.05063291139240506,0.04746835443037974,0.0015012776380867437,0.38038062102244913,0.002854351664767737,0.028481012658227847,0.0379746835443038,0.0037429459139914135,0.34860198686107996,0.0020195254078279605,13th & Spruce,39.94655,-75.16263,"Spring Garden Station, MFL",39.96036,-75.1402,2.452226583659499,9.17,0.11,0.0,0.0,90,69
12,3249,3078,30,2022,9,19,18,6,2022,9,19,18,18,0,0,1,0,0,1,0,0,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.05379746835443038,0.06329113924050633,0.004621079381876477,0.38788108397218757,0.003748323020890675,0.11392405063291139,0.10759493670886076,0.011394561885637323,0.4316544978373874,0.005886353619475592,34th & Arch,39.95784,-75.19079,19th & Market,39.95355,-75.17192,1.6776426506372255,7.38,0.0,0.0,0.0,89,69
4,3068,3322,30,2024,2,27,15,21,2024,2,27,15,25,1,0,1,0,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15,0.09493670886075949,0.10759493670886076,0.008895864822137955,0.4043987806464804,0.005115871513637508,0.03481012658227848,0.05379746835443038,0.00250507126547811,0.36573116815438667,0.002609869880418434,Broad & Federal,39.93549,-75.16711,7th & Passyunk,39.93638,-75.15526,1.0151676752288772,8.28,0.11,0.0,0.0,65,36
17,3249,3365,30,2023,12,20,20,30,2023,12,20,20,47,1,0,1,0,0,1,2,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998,0.05379746835443038,0.06329113924050633,0.004621079381876477,0.38788108397218757,0.003748323020890675,0.0189873417721519,0.022151898734177215,0.0007732989735034893,0.3391571054436615,0.0015532153763963296,34th & Arch,39.95784,-75.19079,"32nd & Baring, Drexel Park",39.96173,-75.18788,0.4986102226316014,8.05,0.0,0.0,0.0,46,29
7,3053,3032,30,2025,11,29,11,0,2025,11,29,11,7,1,0,1,0,0,1,5,1,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384,0.09177215189873418,0.09177215189873418,0.008478878809090238,0.4092058983956213,0.0052017497069960315,0.16772151898734178,0.1550632911392405,0.012214966557181977,0.457467723621683,0.009400800842337884,Point Breeze & Tasker,39.93231,-75.18154,23rd & South,39.94527,-75.17971,1.4495073874103914,8.28,0.0,0.0,0.0,44,31
21,3267,3164,30,2022,9,26,22,9,2022,9,26,22,30,0,0,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991,0.028481012658227847,0.015822784810126583,0.001166797961506264,0.34424446202531644,0.0019257650405280725,0.0759493670886076,0.10759493670886076,0.010637041162013125,0.3951155948640648,0.004682522233793515,19th & Oregon,39.918,-75.1796,12th & Passyunk,39.92814,-75.16515,1.6702424294234028,12.08,0.0,0.0,0.0,80,61
8,3022,3010,30,2024,2,10,15,46,2024,2,10,15,54,1,0,1,0,0,1,5,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15,0.18987341772151897,0.14556962025316456,0.025021295370292247,0.4551992886285176,0.01133969313949494,0.1930379746835443,0.20569620253164556,0.02909026878757735,0.4748199476211261,0.012977790839083578,Amtrak 30th Street Station,39.95472,-75.18323,15th & Spruce,39.94711,-75.16618,1.6817605026998221,4.25,0.0,0.0,0.0,55,40
2,3254,3031,30,2021,11,1,8,40,2021,11,1,8,42,0,0,1,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.022151898734177215,0.028481012658227847,0.0010736845852509955,0.3481612763846437,0.0015596696722382799,0.04746835443037974,0.07278481012658228,0.006804431592084129,0.36093783698591503,0.0029420418095354797,16th & Montgomery,39.98091,-75.16065,13th & Montgomery,39.98005,-75.15522,0.47244029467395887,10.51,0.0,0.0,0.0,60,48
6,3054,3340,30,2024,6,25,13,19,2024,6,25,13,25,1,0,1,0,0,1,1,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.18037974683544303,0.15822784810126583,0.0316247012050513,0.473188263952325,0.009770751501475819,0.04430379746835443,0.04746835443037974,0.0030516149458176918,0.3900787105102736,0.002464374375048565,Rodin Museum,39.9625,-75.1742,27th & Pennsylvania,39.96906,-75.18169,0.9692950684406094,9.84,0.0,0.0,0.0,89,68
7,3161,3206,30,2021,9,27,18,49,2021,9,27,18,56,0,0,1,0,0,1,0,0,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.11075949367088607,0.14873417721518986,0.013198171132707825,0.428297930980176,0.00622514950757224,0.0379746835443038,0.056962025316455694,0.0011572149777293339,0.3706535257338535,0.002372312254823248,30th Street Station East,39.95486,-75.18091,,,,,10.51,0.0,0.0,0.0,82,57
18,3037,3028,1,2020,7,5,16,54,2020,7,5,17,12,0,1,0,0,0,1,6,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992,0.11708860759493671,0.13291139240506328,0.018882651095998206,0.43575248357634994,0.0071824727322832935,0.1550632911392405,0.18670886075949367,0.025304648069234558,0.45072924651432594,0.010101805333423607,Pennsylvania Convention Center,39.95424,-75.16138,4th & Bainbridge,39.94061,-75.14958,1.8190215252869915,8.28,0.0,0.0,0.0,95,73
9,3086,3205,30,2020,2,13,20,19,2020,2,13,20,28,0,0,1,0,0,1,3,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998,0.056962025316455694,0.08227848101265822,0.005386590574988123,0.39854641044899153,0.002930149186550121,0.11075949367088607,0.10443037974683544,0.014075163470380072,0.4316544978373874,0.006012498607775053,Broad & Christian,39.94019,-75.16691,17th & JFK,39.95405,-75.16783,1.5431558730093309,7.16,0.22,0.0,0.0,48,36
9,3100,3030,365,2022,8,21,12,39,2022,8,21,12,48,0,0,0,1,0,1,6,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0,0.13924050632911392,0.11708860759493671,0.0179144085027013,0.4296342739785541,0.01046312798753414,0.11075949367088607,0.10126582278481013,0.009323515220505852,0.4323321344117004,0.006628543327131126,Moyamensing & Tasker,39.92777,-75.15103,,,,,4.25,0.05,0.0,0.0,86,71
14,3295,3030,1,2025,12,13,14,57,2025,12,13,15,11,1,1,0,0,0,1,5,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.10126582278481013,0.10759493670886076,0.0144988775296674,0.41663474980371124,0.005534263143190984,0.11075949367088607,0.10126582278481013,0.009323515220505852,0.4323321344117004,0.006628543327131126,12th & Chestnut,39.95028,-75.16027,,,,,5.37,0.03,0.0,0.0,46,25
13,3062,3300,365,2025,3,20,8,33,2025,3,20,8,46,0,0,0,1,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.06329113924050633,0.056962025316455694,0.0047246679896394556,0.4002842581689726,0.0036560520469072293,0.028481012658227847,0.03164556962025317,0.0015228667491459806,0.3581216770094319,0.001945482904897029,,,,Broad & Cherry,39.95511,-75.16287,,10.29,0.58,0.0,0.0,72,45
19,3241,3168,365,2025,8,19,14,39,2025,8,19,14,58,1,0,0,1,0,1,1,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.02531645569620253,0.015822784810126583,0.0029270966520231314,0.33832379560227666,0.002768454326758779,0.12658227848101267,0.12658227848101267,0.016198351672116956,0.44418640261331155,0.006556714645478426,"52nd & Larchwood, Malcolm X Park",39.95225,-75.22637,,,,,10.07,0.0,0.0,0.0,79,68
4,3063,3007,30,2023,1,14,23,14,2023,1,14,23,18,1,0,1,0,0,1,5,1,-0.2588190451025215,0.965925826289068,0.9749279121818238,-0.2225209339563136,-0.5000000000000014,0.8660254037844378,0.08860759493670886,0.10759493670886076,0.005631415964659596,0.40981483574442434,0.005010221580467768,0.15822784810126583,0.1550632911392405,0.020120458705491343,0.4551992886285176,0.009989177586886774,17th & Pine,39.94633,-75.1698,"11th & Pine, Kahn Park",39.94517,-75.15993,0.8512260715781816,18.12,0.0,0.0,0.0,37,30
21,3157,3325,365,2026,1,2,8,42,2026,1,2,9,3,1,0,0,1,0,1,4,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.05063291139240506,0.08544303797468354,0.009866699975420555,0.37367105782938015,0.0034035604456161784,0.006329113924050633,0.00949367088607595,0.00018511418206642482,0.2699956564904443,0.0007953165947754418,"8th & Mifflin, Bok Building",39.92545,-75.15954,Cedar & Norris,39.9768,-75.12764,6.324279430775845,8.5,0.0,0.0,0.0,34,23
14,3348,3205,30,2024,1,11,8,11,2024,1,11,8,25,1,0,1,0,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.006329113924050633,0.012658227848101266,0.0029771570764674823,0.2756712408611143,0.0021122603456031003,0.11075949367088607,0.10443037974683544,0.014075163470380072,0.4316544978373874,0.006012498607775053,,,,17th & JFK,39.95405,-75.16783,,9.84,0.0,0.0,0.0,49,36
8,3301,3385,30,2025,6,17,15,47,2025,6,17,15,55,1,0,1,0,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15,0.08227848101265822,0.07278481012658228,0.006322115507249444,0.4147523638859234,0.004713014217861125,0.012658227848101266,0.012658227848101266,0.00027674428414851244,0.33462402140978514,0.0012279069155978096,18th & Walnut,39.95029,-75.17126,8th & Chestnut,39.94974,-75.15424,1.452117091957686,4.7,0.0,0.0,0.0,79,63
8,3050,3235,30,2023,12,4,21,7,2023,12,4,21,15,0,0,1,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16,0.056962025316455694,0.056962025316455694,0.002075935518074276,0.3934222423146474,0.0028411299973579523,0.06962025316455696,0.0379746835443038,0.005542834744827068,0.40859876798257144,0.004585805476747604,,,,16th & Callowhill,39.96,-75.1651,,8.5,0.0,0.0,0.0,52,38
10,3169,3078,30,2022,8,22,17,2,2022,8,22,17,12,0,0,1,0,0,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.10126582278481013,0.10126582278481013,0.010807317531897375,0.4104255881076798,0.005225845919042452,0.11392405063291139,0.10759493670886076,0.011394561885637323,0.4316544978373874,0.005886353619475592,2nd & Race,39.95382,-75.14263,19th & Market,39.95355,-75.17192,2.4968016455980493,5.37,0.17,0.0,0.0,87,73
5,3185,3046,30,2022,6,23,18,17,2022,6,23,18,22,1,0,1,0,0,1,3,0,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.14556962025316456,0.16772151898734178,0.02293656230230265,0.44852698635220384,0.007535246487539324,0.11075949367088607,0.12658227848101267,0.008438695989508705,0.42499316299421785,0.006467537223653641,11th & Market ,39.95169,-75.15888,,,,,6.71,0.33,0.0,0.0,74,64
2,3245,3031,365,2024,9,10,19,5,2024,9,10,19,7,0,0,0,1,0,1,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392,0.05379746835443038,0.05379746835443038,0.007883979323315879,0.37829061761023786,0.0036546173375719775,0.04746835443037974,0.07278481012658228,0.006804431592084129,0.36093783698591503,0.0029420418095354797,Broad & Cecil B. Moore,39.97887,-75.15777,13th & Montgomery,39.98005,-75.15522,0.25381978469860883,6.26,0.0,0.0,0.0,81,60
14,3207,3033,365,2025,11,25,10,35,2025,11,25,10,49,0,0,0,1,0,1,1,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001,0.09177215189873418,0.12025316455696203,0.009913388158398978,0.4092058983956213,0.005109034330386059,0.10443037974683544,0.0981012658227848,0.012071652398896146,0.428297930980176,0.005195913900073412,34th & Chestnut,39.95441,-75.192,10th & Chestnut,39.95005,-75.15672,3.046088936262154,4.47,0.53,0.0,0.0,57,41
38,3054,3121,1,2020,7,7,23,15,2020,7,7,23,53,1,1,0,0,0,1,1,0,-0.2588190451025215,0.965925826289068,0.9749279121818238,-0.2225209339563136,-0.5000000000000014,0.8660254037844378,0.18037974683544303,0.15822784810126583,0.0316247012050513,0.473188263952325,0.009770751501475819,0.05063291139240506,0.03164556962025317,0.0016593743514823137,0.3991240139423959,0.003872035053576014,Rodin Museum,39.9625,-75.1742,,,,,5.59,0.0,0.0,0.0,88,67
22,3267,3010,30,2022,8,29,20,55,2022,8,29,21,17,1,0,1,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998,0.028481012658227847,0.015822784810126583,0.001166797961506264,0.34424446202531644,0.0019257650405280725,0.1930379746835443,0.20569620253164556,0.02909026878757735,0.4748199476211261,0.012977790839083578,19th & Oregon,39.918,-75.1796,15th & Spruce,39.94711,-75.16618,3.433179568094009,6.04,0.0,0.0,0.0,92,74
12,3169,3294,30,2023,5,9,10,12,2023,5,9,10,24,1,0,1,0,0,1,1,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001,0.10126582278481013,0.10126582278481013,0.010807317531897375,0.4104255881076798,0.005225845919042452,0.0981012658227848,0.05063291139240506,0.004611514104465525,0.43030557753164556,0.005877435018242578,2nd & Race,39.95382,-75.14263,18th & Chestnut,39.95174,-75.17063,2.3978759943614603,7.61,0.0,0.0,0.0,70,51
7,3115,3054,30,2022,10,19,17,1,2022,10,19,17,8,0,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.00949367088607595,0.03164556962025317,0.00016294800343433284,0.2850885813874256,0.0009335941584219694,0.18037974683544303,0.15822784810126583,0.0316247012050513,0.473188263952325,0.009770751501475819,"19th & Girard, PTTI",39.97263,-75.16757,Rodin Museum,39.9625,-75.1742,1.2601695623026496,13.65,0.0,0.0,0.0,56,41
3,3058,3102,30,2025,7,27,18,3,2025,7,27,18,6,1,0,1,0,0,1,6,1,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.09493670886075949,0.12341772151898733,0.014400267409022647,0.4210941431502342,0.005750842106478506,0.1518987341772152,0.14873417721518986,0.025872229403671062,0.44707072990300833,0.008917551887409319,,,,"Pennsylvania & Fairmount, Perelman Building",39.96759,-75.17952,,7.61,0.35,0.0,0.0,91,72
3,3046,3047,30,2022,5,26,8,3,2022,5,26,8,6,0,0,1,0,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.11075949367088607,0.12658227848101267,0.008438695989508705,0.42499316299421785,0.006467537223653641,0.10759493670886076,0.09177215189873418,0.010129454535263668,0.42565003032496623,0.006976213091855863,,,,"Independence Mall, NPS",39.95073,-75.14947,,6.26,0.0,0.0,0.0,74,54
14,3053,3021,30,2021,9,29,17,22,2021,9,29,17,36,0,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.09177215189873418,0.09177215189873418,0.008478878809090238,0.4092058983956213,0.0052017497069960315,0.10126582278481013,0.12974683544303797,0.024911613773329764,0.4316544978373874,0.007084757006065566,Point Breeze & Tasker,39.93231,-75.18154,18th & JFK,39.9539,-75.16902,2.6272758082714853,9.17,0.0,0.0,0.0,70,54
3,3295,3033,30,2023,6,12,13,57,2023,6,12,14,0,1,0,1,0,0,1,0,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.10126582278481013,0.10759493670886076,0.0144988775296674,0.41663474980371124,0.005534263143190984,0.10443037974683544,0.0981012658227848,0.012071652398896146,0.428297930980176,0.005195913900073412,12th & Chestnut,39.95028,-75.16027,10th & Chestnut,39.95005,-75.15672,0.3036892814716723,10.29,0.58,0.0,0.0,84,64
14,3053,3190,30,2021,12,28,12,18,2021,12,28,12,32,0,0,1,0,0,1,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0,0.09177215189873418,0.09177215189873418,0.008478878809090238,0.4092058983956213,0.0052017497069960315,0.11075949367088607,0.11075949367088607,0.004869682229660605,0.43644305803526645,0.006213867442998742,Point Breeze & Tasker,39.93231,-75.18154,,,,,4.47,0.04,0.0,0.0,49,39
21,3059,3114,30,2021,9,10,15,37,2021,9,10,15,58,0,0,1,0,0,1,4,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15,0.11708860759493671,0.14873417721518986,0.02303578081160829,0.4323321344117004,0.0066010551554509375,0.08544303797468354,0.11708860759493671,0.005143110468736612,0.4217390040126388,0.004293024771631863,"Spring Garden Station, BSL",39.96244,-75.16121,22nd & Federal,39.93775,-75.18012,3.183641211074409,10.07,0.0,0.0,0.0,77,62
19,3303,3061,30,2023,8,21,19,59,2023,8,21,20,18,0,0,1,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392,0.03164556962025317,0.028481012658227847,0.001707580083361527,0.36188642525657444,0.0018826382026366267,0.14556962025316456,0.14873417721518986,0.017704778507158594,0.44707072990300833,0.008628831811203252,41st & Chestnut,39.9559,-75.2053,,,,,6.26,0.0,0.0,0.0,90,72
9,3020,3114,30,2020,2,12,17,52,2020,2,12,18,1,0,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.12974683544303797,0.12341772151898733,0.009817688000207358,0.44133905387861083,0.007762364619039785,0.08544303797468354,0.11708860759493671,0.005143110468736612,0.4217390040126388,0.004293024771631863,University City Station,39.94855,-75.19007,22nd & Federal,39.93775,-75.18012,1.47027183917068,7.38,0.06,0.0,0.0,47,37
6,3162,3022,365,2023,9,8,7,24,2023,9,8,7,30,0,0,0,1,0,1,4,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.07911392405063292,0.06962025316455696,0.003515600069832235,0.4092058983956213,0.00447627851407366,0.18987341772151897,0.14556962025316456,0.025021295370292247,0.4551992886285176,0.01133969313949494,27th & South,39.94595,-75.18475,Amtrak 30th Street Station,39.95472,-75.18323,0.9837494426335591,5.82,0.3,0.0,0.0,94,72
7,3362,3238,30,2025,8,2,17,19,2025,8,2,17,26,1,0,1,0,0,1,5,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.0759493670886076,0.06329113924050633,0.00711631146625155,0.4122688167967862,0.00388307021767899,0.10759493670886076,0.08227848101265822,0.006100420954244622,0.42045125132863076,0.0062554507281361695,13th & Locust,39.94816,-75.16226,Aramingo & Cumberland,39.97674,-75.11995,4.806485491228402,4.92,0.0,0.0,0.0,83,64
15,3041,3000,30,2020,7,13,8,51,2020,7,13,9,6,0,0,1,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.07278481012658228,0.060126582278481014,0.007169764847498786,0.39625261815863766,0.0037737122452548458,0.22468354430379747,0.0,0.0,0.4958124423859523,0.012780902074867902,"Girard Station, MFL",39.96849,-75.13546,Virtual Station,,,,7.61,0.04,0.0,0.0,88,70
30,3123,3352,30,2026,3,28,17,59,2026,3,28,18,29,1,0,1,0,0,1,5,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.022151898734177215,0.03481012658227848,0.003690713733046383,0.3362583267646559,0.0016172980119779274,0.0031645569620253164,0.00949367088607595,8.546137014961253e-05,0.24788080073830168,0.0006630023390819256,22nd & Cecil B. Moore,39.98004,-75.17088,Broad & Allegheny,40.00143,-75.15256,2.8448018564606814,13.2,0.0,0.0,0.0,48,33
13,3207,3006,30,2020,11,8,14,51,2020,11,8,15,4,0,0,1,0,0,1,6,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.09177215189873418,0.12025316455696203,0.009913388158398978,0.4092058983956213,0.005109034330386059,0.08227848101265822,0.0981012658227848,0.0072638567195225535,0.3991240139423959,0.0052304939925045,34th & Chestnut,39.95441,-75.192,40th & Spruce,39.9522,-75.20311,0.9783642303416276,2.24,0.0,0.0,0.0,76,46
3,3182,3010,365,2023,9,11,23,22,2023,9,11,23,25,0,0,0,1,0,1,0,0,-0.2588190451025215,0.965925826289068,0.9749279121818238,-0.2225209339563136,-0.5000000000000014,0.8660254037844378,0.10443037974683544,0.10443037974683544,0.00568414778808999,0.43575248357634994,0.005167045866355344,0.1930379746835443,0.20569620253164556,0.02909026878757735,0.4748199476211261,0.012977790839083578,,,,15th & Spruce,39.94711,-75.16618,,5.82,0.04,0.0,0.0,84,69
10,3190,3018,30,2022,7,27,12,14,2022,7,27,12,24,0,0,1,0,0,1,2,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0,0.11075949367088607,0.11075949367088607,0.004869682229660605,0.43644305803526645,0.006213867442998742,0.1518987341772152,0.10126582278481013,0.010596330246996707,0.44999276081740713,0.00897629747098617,,,,12th & Filbert,39.95273,-75.15979,,6.26,0.0,0.0,0.0,89,75
11,3066,3052,30,2021,10,14,7,2,2021,10,14,7,13,0,0,1,0,0,1,3,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.14556962025316456,0.14556962025316456,0.015047935056206956,0.45072924651432594,0.008075355559572124,0.14556962025316456,0.17721518987341772,0.014709583744220257,0.4463461420101347,0.00891641927471889,19th & Lombard,39.94561,-75.17348,9th & Locust,39.94732,-75.15695,1.4219036945019026,5.37,0.0,0.0,0.0,79,62
4,3115,3040,365,2024,12,17,5,43,2024,12,17,5,47,1,0,0,1,0,1,1,0,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,0.00949367088607595,0.03164556962025317,0.00016294800343433284,0.2850885813874256,0.0009335941584219694,0.0981012658227848,0.11075949367088607,0.01885721042623797,0.42565003032496623,0.005886998437576768,"19th & Girard, PTTI",39.97263,-75.16757,17th & Spring Garden,39.96289,-75.16606,1.0906566211163076,10.51,0.04,0.0,0.0,63,41
41,3028,3041,30,2020,6,8,14,13,2020,6,8,14,54,1,0,1,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.1550632911392405,0.18670886075949367,0.025304648069234558,0.45072924651432594,0.010101805333423607,0.07278481012658228,0.060126582278481014,0.007169764847498786,0.39625261815863766,0.0037737122452548458,4th & Bainbridge,39.94061,-75.14958,"Girard Station, MFL",39.96849,-75.13546,3.3255423152804195,7.38,0.0,0.0,0.0,79,59
2,3321,3161,30,2023,9,27,9,55,2023,9,27,9,57,1,0,1,0,0,1,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210292e-16,0.04430379746835443,0.03164556962025317,0.0018379754981235005,0.3751983237333149,0.002441896450918548,0.11075949367088607,0.14873417721518986,0.013198171132707825,0.428297930980176,0.00622514950757224,20th & Cuthbert,39.95485,-75.17298,30th Street Station East,39.95486,-75.18091,0.6759267258407202,9.4,0.0,0.0,0.0,70,55
10,3205,3058,365,2022,3,15,17,40,2022,3,15,17,50,0,0,0,1,0,1,1,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.11075949367088607,0.10443037974683544,0.014075163470380072,0.4316544978373874,0.006012498607775053,0.09493670886075949,0.12341772151898733,0.014400267409022647,0.4210941431502342,0.005750842106478506,17th & JFK,39.95405,-75.16783,,,,,6.26,0.0,0.0,0.0,70,40
4,3008,3245,30,2021,10,30,16,17,2021,10,30,16,21,0,0,1,0,0,1,5,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992,0.05379746835443038,0.0379746835443038,0.003584094154867401,0.3571926973025333,0.003802525604396237,0.05379746835443038,0.05379746835443038,0.007883979323315879,0.37829061761023786,0.0036546173375719775,Temple University Station,39.98081,-75.15067,Broad & Cecil B. Moore,39.97887,-75.15777,0.6422685660501061,6.93,0.09,0.0,0.0,67,55
7,3070,3154,30,2023,10,10,12,4,2023,10,10,12,11,0,0,1,0,0,1,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0,0.015822784810126583,0.03481012658227848,0.00025054849848735124,0.3455402379175071,0.0010876575980272273,0.11075949367088607,0.12658227848101267,0.012631069172540041,0.4296342739785541,0.006095563439563387,,,,12th & Callowhill,39.95924,-75.15821,,5.59,0.0,0.0,0.0,68,50
14,3066,3340,365,2024,10,31,21,51,2024,10,31,22,5,1,0,0,1,0,1,3,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16,0.14556962025316456,0.14556962025316456,0.015047935056206956,0.45072924651432594,0.008075355559572124,0.04430379746835443,0.04746835443037974,0.0030516149458176918,0.3900787105102736,0.002464374375048565,19th & Lombard,39.94561,-75.17348,27th & Pennsylvania,39.96906,-75.18169,2.6997850449900267,9.4,0.0,0.0,0.0,82,57
